"x"
"1" 3526
"2" 5578
"3" 1524
"4" 3529
"5" 3527
"6" 1
"7" 0.999433267214508
"8" 0.0238027760344671
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 0
"15" 0
"16" 0
"17" 0
"18" 0
"19" 0
"20" 0
"21" 0
"22" 0
"23" 1
