"x"
"1" 5884
"2" 7250
"3" 3923
"4" 5456
"5" 5168
"6" 139
"7" 1.07862903225806
"8" 1.88239312479882
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 6
"15" 20
"16" 3910
"17" 3901
"18" 5
"19" 1.00332480818414
"20" 0.0830426408413403
"21" 0
"22" 0
"23" 182
