"x"
"1" 6114
"2" 7245
"3" 4148
"4" 4995
"5" 4966
"6" 1089
"7" 1.22422422422422
"8" 15.3945368196137
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 18
"15" 1966
"16" 3855
"17" 3752
"18" 46
"19" 1.07600518806744
"20" 1.00087280020697
"21" 0
"22" 0
"23" 1524
