"x"
"1" 3329
"2" 3913
"3" 2127
"4" 2813
"5" 2811
"6" 517
"7" 1.18378954852471
"8" 9.7289361191113
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 1
"15" 2938
"16" 1940
"17" 1915
"18" 65
"19" 1.09639175257732
"20" 1.71017263141047
"21" 0
"22" 0
"23" 775
