"x"
"1" 10299
"2" 14366
"3" 4549
"4" 10220
"5" 10215
"6" 81
"7" 1.00782778864971
"8" 0.791589868371982
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 0
"15" 25
"16" 4528
"17" 4511
"18" 4
"19" 1.00463780918728
"20" 0.0826213534810584
"21" 0
"22" 0
"23" 119
