"x"
"1" 4785
"2" 5734
"3" 3131
"4" 4133
"5" 4127
"6" 649
"7" 1.15799661263005
"8" 10.0796180460616
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 0
"15" 403
"16" 2985
"17" 2923
"18" 12
"19" 1.04891122278057
"20" 0.467746208150626
"21" 0
"22" 0
"23" 952
