"x"
"1" 8592
"2" 11993
"3" 3666
"4" 8592
"5" 8587
"6" 2
"7" 1.00011638733706
"8" 0.024124487054539
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 0
"15" 0
"16" 0
"17" 0
"18" 0
"19" 0
"20" 0
"21" 0
"22" 0
"23" 1
