"x"
"1" 8719
"2" 11972
"3" 3873
"4" 8722
"5" 8720
"6" 1
"7" 0.999770694794772
"8" 0.0151419586505502
"9" 0
"10" 0
"11" 0
"12" 0
"13" 0
"14" 0
"15" 0
"16" 0
"17" 0
"18" 0
"19" 0
"20" 0
"21" 0
"22" 0
"23" 1
