"V1" "V2"
"" "E30_h[c]_so4[c]_complex" "E130_asp__L[c]_complex"
"" "E30_h[c]_so4[c]_complex" "E365_glu__L[c]_complex"
"" "E30_h[c]_so4[c]_complex" "E295_nad[c]_complex"
"" "E30_h[c]_so4[c]_complex" "E414_ala__D[c]_complex"
"" "E30_h[c]_so4[c]_complex" "E114_h2o[c]_complex"
"" "E213_glx[c]_h2o[c]_complex" "E231_ACP[c]_complex"
"" "E213_glx[c]_h2o[c]_complex" "E190_gam1p[c]_complex"
"" "Citrate" "Isocitrate"
"" "(x(132)" "x(135)"
"" "(x(132)" "x(138))"
"" "(x(132)" "4.1.3.6"
"" "x(135)" "x(138))"
"" "4.1.3.6" "x(135)"
"" "4.1.3.6" "x(138))"
"" "E32_nad[c]_complex" "E206_nad[c]_complex"
"" "E32_nad[c]_complex" "E32_nadp[c]_complex"
"" "E32_nad[c]_complex" "E206_nadp[c]_complex"
"" "E32_nad[c]_complex" "E276_fad[c]_complex"
"" "E206_nad[c]_complex" "E32_nadp[c]_complex"
"" "E206_nad[c]_complex" "E206_nadp[c]_complex"
"" "E206_nad[c]_complex" "E276_fad[c]_complex"
"" "E32_nadp[c]_complex" "E206_nadp[c]_complex"
"" "E32_nadp[c]_complex" "E276_fad[c]_complex"
"" "E206_nadp[c]_complex" "E276_fad[c]_complex"
"" "E11_icit[c]_complex" "E151_icit[c]_complex"
"" "E11_icit[c]_complex" "E192_glc__D[c]_complex"
"" "E151_icit[c]_complex" "E192_glc__D[c]_complex"
"" "L-Lactate" "L-Lactate"
"" "E208_paps[c]_complex" "E57_udp[c]_complex"
"" "D-Xylulose 5-phosphate" "D-Ribulose 5-phosphate"
"" "x(164)" "x(168)"
"" "x(164)" "x(701)"
"" "x(164)" "x(351))"
"" "E239_g3p[c]_pyr[c]_complex" "E96_pyr[c]_complex"
"" "E96_pyr[c]_complex" "E395_asp__L[c]_complex"
"" "E95_h[c]_pyr[c]_complex" "E96_h[c]_pyr[c]_complex"
"" "E96_h[c]_pyr[c]_complex" "E104_coa[c]_complex"
"" "E336_2ahhmd[c]_complex" "E337_2ahhmp[c]_complex"
"" "E333_2ahhmd[c]_complex" "E336_2ahhmd[c]_complex"
"" "E55_2ahhmd[c]_complex" "E336_2ahhmd[c]_complex"
"" "E336_2ahhmd[c]_complex" "E337_2ahhmd[c]_complex"
"" "E336_2ahhmd[c]_complex" "E55_2ahhmp[c]_complex"
"" "E336_2ahhmd[c]_complex" "E333_2ahhmp[c]_complex"
"" "E336_2ahhmd[c]_complex" "E336_2ahhmp[c]_complex"
"" "E333_2ahhmd[c]_complex" "E337_2ahhmp[c]_complex"
"" "E55_2ahhmd[c]_complex" "E337_2ahhmp[c]_complex"
"" "E337_2ahhmd[c]_complex" "E337_2ahhmp[c]_complex"
"" "E55_2ahhmp[c]_complex" "E337_2ahhmp[c]_complex"
"" "E333_2ahhmp[c]_complex" "E337_2ahhmp[c]_complex"
"" "E336_2ahhmp[c]_complex" "E337_2ahhmp[c]_complex"
"" "D-Ribulose 5-phosphate" "Alpha-D-Ribose 5-phosphate"
"" "x(168)" "x(701)"
"" "x(168)" "x(351))"
"" "E35_malcoa[c]_complex" "E226_malcoa[c]_complex"
"" "E164_glcn[c]_complex" "E167_f1p[c]_complex"
"" "E164_glcn[c]_complex" "E130_asp__L[c]_complex"
"" "E164_glcn[c]_complex" "E365_glu__L[c]_complex"
"" "E164_glcn[c]_complex" "E295_nad[c]_complex"
"" "E164_glcn[c]_complex" "E414_ala__D[c]_complex"
"" "E164_glcn[c]_complex" "E114_h2o[c]_complex"
"" "E33_h[c]_so3[c]_complex" "E211_h[c]_so3[c]_complex"
"" "E231_ACP[c]_complex" "E190_gam1p[c]_complex"
"" "E167_f1p[c]_complex" "E130_asp__L[c]_complex"
"" "E167_f1p[c]_complex" "E365_glu__L[c]_complex"
"" "E167_f1p[c]_complex" "E295_nad[c]_complex"
"" "E167_f1p[c]_complex" "E414_ala__D[c]_complex"
"" "E167_f1p[c]_complex" "E114_h2o[c]_complex"
"" "UDPglucose" "UDPgalactose"
"" "(x(221)" "x(223))"
"" "D-Glucosamine 6-phosphate" "D-Glucosamine 1-phosphate"
"" "E293_gln__L[c]_h2o[c]_complex" "E255_atp[c]_complex"
"" "E293_gln__L[c]_h2o[c]_complex" "E39_atp[c]_complex"
"" "E239_g3p[c]_pyr[c]_complex" "E395_asp__L[c]_complex"
"" "E48_gar[c]_complex" "E300_gar[c]_complex"
"" "E48_gar[c]_complex" "E355_h2o[c]_complex"
"" "E300_gar[c]_complex" "E355_h2o[c]_complex"
"" "E258_nadp[c]_complex" "E445_accoa[c]_complex"
"" "E313_asp__L[c]_gtp[c]_complex" "E316_h2o[c]_nad[c]_complex"
"" "E12_coa[c]_nad[c]_complex" "E153_coa[c]_nad[c]_complex"
"" "E449_pap[c]_complex" "E356_utp[c]_complex"
"" "E449_pap[c]_complex" "E356_gtp[c]_complex"
"" "E449_pap[c]_complex" "E62_gln__L[c]_complex"
"" "E449_pap[c]_complex" "E344_gln__L[c]_complex"
"" "E449_pap[c]_complex" "E319_gtp[c]_complex"
"" "E449_pap[c]_complex" "E214_gthrd[c]_complex"
"" "E356_utp[c]_complex" "E356_gtp[c]_complex"
"" "E356_utp[c]_complex" "E62_gln__L[c]_complex"
"" "E356_utp[c]_complex" "E344_gln__L[c]_complex"
"" "E356_utp[c]_complex" "E319_gtp[c]_complex"
"" "E356_utp[c]_complex" "E214_gthrd[c]_complex"
"" "E18_h[c]_trdox[c]_complex" "E157_h[c]_trdox[c]_complex"
"" "E64_h2o[c]_complex" "E212_h2o[c]_complex"
"" "1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide" "5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide"
"" "x(343)" "E41_gln__L[c]_complex"
"" "x(343)" "E265_gln__L[c]_complex"
"" "E95_h[c]_pyr[c]_complex" "E104_coa[c]_complex"
"" "E88_atp[c]_h2o[c]_complex" "E425_atp[c]_h2o[c]_complex"
"" "E424_atp[c]_h2o[c]_complex" "E425_atp[c]_h2o[c]_complex"
"" "E425_atp[c]_h2o[c]_complex" "E426_atp[c]_h2o[c]_complex"
"" "E55_2ahhmd[c]_complex" "E333_2ahhmd[c]_complex"
"" "E333_2ahhmd[c]_complex" "E337_2ahhmd[c]_complex"
"" "E333_2ahhmd[c]_complex" "E55_2ahhmp[c]_complex"
"" "E333_2ahhmd[c]_complex" "E333_2ahhmp[c]_complex"
"" "E333_2ahhmd[c]_complex" "E336_2ahhmp[c]_complex"
"" "E41_gln__L[c]_complex" "E265_gln__L[c]_complex"
"" "E36_atp[c]_glu__L[c]_complex" "E221_atp[c]_glu__L[c]_complex"
"" "E36_atp[c]_glu__L[c]_complex" "E144_atp[c]_utp[c]_complex"
"" "(x(621)" "E36_atp[c]_glu__L[c]_complex"
"" "x(623))" "E36_atp[c]_glu__L[c]_complex"
"" "E221_atp[c]_glu__L[c]_complex" "E144_atp[c]_utp[c]_complex"
"" "(x(621)" "E221_atp[c]_glu__L[c]_complex"
"" "x(623))" "E221_atp[c]_glu__L[c]_complex"
"" "E356_gtp[c]_complex" "E62_gln__L[c]_complex"
"" "E356_gtp[c]_complex" "E344_gln__L[c]_complex"
"" "E356_gtp[c]_complex" "E319_gtp[c]_complex"
"" "E356_gtp[c]_complex" "E214_gthrd[c]_complex"
"" "E62_gln__L[c]_complex" "E344_gln__L[c]_complex"
"" "E62_gln__L[c]_complex" "E319_gtp[c]_complex"
"" "E62_gln__L[c]_complex" "E214_gthrd[c]_complex"
"" "E344_gln__L[c]_complex" "E319_gtp[c]_complex"
"" "E344_gln__L[c]_complex" "E214_gthrd[c]_complex"
"" "E363_q8[c]_complex" "E363_mqn8[c]_complex"
"" "E93_h2o[c]_complex" "E344_h2o[c]_complex"
"" "L-Aspartate" "D-Aspartate"
"" "E130_asp__L[c]_complex" "E365_glu__L[c]_complex"
"" "E130_asp__L[c]_complex" "E295_nad[c]_complex"
"" "E130_asp__L[c]_complex" "E414_ala__D[c]_complex"
"" "E130_asp__L[c]_complex" "E114_h2o[c]_complex"
"" "(x(621)" "E144_atp[c]_utp[c]_complex"
"" "x(623))" "E144_atp[c]_utp[c]_complex"
"" "E25_h2s[c]_complex" "E178_h2s[c]_complex"
"" "E52_h2o[c]_pep[c]_complex" "E320_h2o[c]_pep[c]_complex"
"" "E39_atp[c]_complex" "E255_atp[c]_complex"
"" "(x(501)" "E334_nad[c]_complex"
"" "x(495))" "E334_nad[c]_complex"
"" "E334_nad[c]_complex" "E360_h[c]_complex"
"" "x(481)" "E347_h[c]_complex"
"" "N-(5-Phospho-D-ribosyl)anthranilate" "1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate"
"" "E58_gln__L[c]_complex" "E342_gln__L[c]_complex"
"" "(x(501)" "E58_gln__L[c]_complex"
"" "x(495))" "E58_gln__L[c]_complex"
"" "E58_gln__L[c]_complex" "E331_gln__L[c]_complex"
"" "x(533)" "E58_gln__L[c]_complex"
"" "E58_gln__L[c]_complex" "E58_nh4[c]_complex"
"" "E58_gln__L[c]_complex" "E342_nh4[c]_complex"
"" "(x(501)" "E342_gln__L[c]_complex"
"" "x(495))" "E342_gln__L[c]_complex"
"" "E342_gln__L[c]_complex" "E331_gln__L[c]_complex"
"" "x(533)" "E342_gln__L[c]_complex"
"" "E342_gln__L[c]_complex" "E58_nh4[c]_complex"
"" "E342_gln__L[c]_complex" "E342_nh4[c]_complex"
"" "Chorismate" "Prephenate"
"" "(x(501)" "x(495))"
"" "(x(501)" "E331_gln__L[c]_complex"
"" "(x(501)" "x(533)"
"" "(x(501)" "E58_nh4[c]_complex"
"" "(x(501)" "E342_nh4[c]_complex"
"" "(x(501)" "E360_h[c]_complex"
"" "x(495))" "E331_gln__L[c]_complex"
"" "x(495))" "x(533)"
"" "x(495))" "E58_nh4[c]_complex"
"" "x(495))" "E342_nh4[c]_complex"
"" "x(495))" "E360_h[c]_complex"
"" "E365_glu__L[c]_complex" "E295_nad[c]_complex"
"" "E365_glu__L[c]_complex" "E414_ala__D[c]_complex"
"" "E365_glu__L[c]_complex" "E114_h2o[c]_complex"
"" "E68_h[c]_nadh[c]_complex" "E368_h[c]_nadh[c]_complex"
"" "E68_h[c]_nadh[c]_complex" "E245_h2o[c]_nad[c]_complex"
"" "E368_h[c]_nadh[c]_complex" "E245_h2o[c]_nad[c]_complex"
"" "E295_nad[c]_complex" "E414_ala__D[c]_complex"
"" "E295_nad[c]_complex" "E114_h2o[c]_complex"
"" "E306_3mob[c]_h2o[c]_complex" "E61_h[c]_nadph[c]_complex"
"" "E306_3mob[c]_h2o[c]_complex" "E352_h[c]_nadph[c]_complex"
"" "E306_3mob[c]_h2o[c]_complex" "E353_dump[c]_complex"
"" "E319_gtp[c]_complex" "E214_gthrd[c]_complex"
"" "E54_atp[c]_complex" "E327_atp[c]_complex"
"" "x(533)" "E331_gln__L[c]_complex"
"" "E331_gln__L[c]_complex" "E58_nh4[c]_complex"
"" "E331_gln__L[c]_complex" "E342_nh4[c]_complex"
"" "E61_h[c]_nadph[c]_complex" "E352_h[c]_nadph[c]_complex"
"" "E61_h[c]_nadph[c]_complex" "E353_dump[c]_complex"
"" "E352_h[c]_nadph[c]_complex" "E353_dump[c]_complex"
"" "D-Alanine" "D-Glutamate"
"" "D-Glycerate 2-phosphate" "D-Alanine"
"" "3-Phospho-D-glycerate" "D-Alanine"
"" "Citrate" "D-Alanine"
"" "Isocitrate" "D-Alanine"
"" "D-Alanine" "Adenosine"
"" "D-Alanine" "Deoxyadenosine"
"" "D-Alanine" "Deoxyguanosine"
"" "D-Alanine" "Deoxyuridine"
"" "D-Alanine" "Ethanolamine"
"" "D-Alanine" "Propionate (n-C3:0)"
"" "D-Alanine" "D-Malate"
"" "D-Alanine" "Pyruvate"
"" "D-Glycerate 2-phosphate" "D-Glutamate"
"" "3-Phospho-D-glycerate" "D-Glutamate"
"" "Citrate" "D-Glutamate"
"" "Isocitrate" "D-Glutamate"
"" "D-Glutamate" "Adenosine"
"" "D-Glutamate" "Deoxyadenosine"
"" "D-Glutamate" "Deoxyguanosine"
"" "D-Glutamate" "Deoxyuridine"
"" "D-Glutamate" "Ethanolamine"
"" "D-Glutamate" "Propionate (n-C3:0)"
"" "D-Glutamate" "D-Malate"
"" "D-Glutamate" "Pyruvate"
"" "E36_atp[c]_nh4[c]_complex" "E221_atp[c]_nh4[c]_complex"
"" "E25_acser[c]_complex" "E178_acser[c]_complex"
"" "E81_h2o[c]_complex" "E388_h2o[c]_complex"
"" "E81_h2o[c]_complex" "E415_h2o[c]_complex"
"" "E388_h2o[c]_complex" "E415_h2o[c]_complex"
"" "E414_ala__D[c]_complex" "E114_h2o[c]_complex"
"" "L-Glutamate" "D-Glutamate"
"" "(x(590)" "x(592))"
"" "D-Alanine" "L-Alanine"
"" "(x(593)" "x(599))"
"" "(x(593)" "E241_atp[c]_uamr[c]_complex"
"" "Ppeptido" "(x(593)"
"" "x(599))" "E241_atp[c]_uamr[c]_complex"
"" "Ppeptido" "x(599))"
"" "x(701)" "E237_h2o[c]_pep[c]_complex"
"" "D-Ribulose 5-phosphate" "D-Arabinose 5-phosphate"
"" "x(351))" "x(701)"
"" "x(533)" "E118_akg[c]_h[c]_complex"
"" "Chorismate" "Isochorismate"
"" "x(533)" "E58_nh4[c]_complex"
"" "x(533)" "E342_nh4[c]_complex"
"" "D-Fructose" "D-Xylose"
"" "D-Glycerate 2-phosphate" "3-Phospho-D-glycerate"
"" "D-Glycerate 2-phosphate" "Citrate"
"" "D-Glycerate 2-phosphate" "Isocitrate"
"" "D-Glycerate 2-phosphate" "Adenosine"
"" "D-Glycerate 2-phosphate" "Deoxyadenosine"
"" "D-Glycerate 2-phosphate" "Deoxyguanosine"
"" "D-Glycerate 2-phosphate" "Deoxyuridine"
"" "D-Glycerate 2-phosphate" "Ethanolamine"
"" "D-Glycerate 2-phosphate" "Propionate (n-C3:0)"
"" "D-Glycerate 2-phosphate" "D-Malate"
"" "D-Glycerate 2-phosphate" "Pyruvate"
"" "3-Phospho-D-glycerate" "Citrate"
"" "3-Phospho-D-glycerate" "Isocitrate"
"" "3-Phospho-D-glycerate" "Adenosine"
"" "3-Phospho-D-glycerate" "Deoxyadenosine"
"" "3-Phospho-D-glycerate" "Deoxyguanosine"
"" "3-Phospho-D-glycerate" "Deoxyuridine"
"" "3-Phospho-D-glycerate" "Ethanolamine"
"" "3-Phospho-D-glycerate" "Propionate (n-C3:0)"
"" "3-Phospho-D-glycerate" "D-Malate"
"" "3-Phospho-D-glycerate" "Pyruvate"
"" "Citrate" "Isocitrate"
"" "Citrate" "Adenosine"
"" "Citrate" "Deoxyadenosine"
"" "Citrate" "Deoxyguanosine"
"" "Citrate" "Deoxyuridine"
"" "Citrate" "Ethanolamine"
"" "Citrate" "Propionate (n-C3:0)"
"" "Citrate" "D-Malate"
"" "Citrate" "Pyruvate"
"" "Isocitrate" "Adenosine"
"" "Isocitrate" "Deoxyadenosine"
"" "Isocitrate" "Deoxyguanosine"
"" "Isocitrate" "Deoxyuridine"
"" "Isocitrate" "Ethanolamine"
"" "Isocitrate" "Propionate (n-C3:0)"
"" "Isocitrate" "D-Malate"
"" "Isocitrate" "Pyruvate"
"" "E382_2dmmq8[c]_h[c]_complex" "E277_hcys__L[c]_complex"
"" "Phosphate" "Phosphate"
"" "x(539)" "E378_na1[e]_complex"
"" "Adenosine" "Deoxyadenosine"
"" "Adenosine" "Deoxyguanosine"
"" "Adenosine" "Deoxyuridine"
"" "Adenosine" "Ethanolamine"
"" "Adenosine" "Propionate (n-C3:0)"
"" "Adenosine" "D-Malate"
"" "Adenosine" "Pyruvate"
"" "Deoxyadenosine" "Deoxyguanosine"
"" "Deoxyadenosine" "Deoxyuridine"
"" "Deoxyadenosine" "Ethanolamine"
"" "Deoxyadenosine" "Propionate (n-C3:0)"
"" "Deoxyadenosine" "D-Malate"
"" "Deoxyadenosine" "Pyruvate"
"" "Deoxyguanosine" "Deoxyuridine"
"" "Deoxyguanosine" "Ethanolamine"
"" "Deoxyguanosine" "Propionate (n-C3:0)"
"" "Deoxyguanosine" "D-Malate"
"" "Deoxyguanosine" "Pyruvate"
"" "Deoxyuridine" "Ethanolamine"
"" "Deoxyuridine" "Propionate (n-C3:0)"
"" "Deoxyuridine" "D-Malate"
"" "Deoxyuridine" "Pyruvate"
"" "Ethanolamine" "Propionate (n-C3:0)"
"" "Ethanolamine" "D-Malate"
"" "Ethanolamine" "Pyruvate"
"" "E70_na1[e]_complex" "E389_na1[e]_complex"
"" "E409_na1[e]_complex" "E80_h[e]_complex"
"" "E409_na1[e]_complex" "E408_h[e]_complex"
"" "E409_na1[e]_complex" "E429_atp[c]_h2o[c]_complex"
"" "E75_h[e]_complex" "E403_h[e]_complex"
"" "E80_h[e]_complex" "E408_h[e]_complex"
"" "E80_h[e]_complex" "E429_atp[c]_h2o[c]_complex"
"" "E408_h[e]_complex" "E429_atp[c]_h2o[c]_complex"
"" "E83_h[e]_complex" "E417_h[e]_complex"
"" "E88_atp[c]_h2o[c]_complex" "E424_atp[c]_h2o[c]_complex"
"" "E88_atp[c]_h2o[c]_complex" "E426_atp[c]_h2o[c]_complex"
"" "E424_atp[c]_h2o[c]_complex" "E426_atp[c]_h2o[c]_complex"
"" "E4_atp[c]_h2o[c]_complex" "E436_atp[c]_h2o[c]_complex"
"" "E4_atp[c]_h2o[c]_complex" "E437_atp[c]_h2o[c]_complex"
"" "E4_atp[c]_h2o[c]_complex" "E438_atp[c]_h2o[c]_complex"
"" "E4_atp[c]_h2o[c]_complex" "E439_atp[c]_h2o[c]_complex"
"" "E436_atp[c]_h2o[c]_complex" "E437_atp[c]_h2o[c]_complex"
"" "E436_atp[c]_h2o[c]_complex" "E438_atp[c]_h2o[c]_complex"
"" "E436_atp[c]_h2o[c]_complex" "E439_atp[c]_h2o[c]_complex"
"" "E437_atp[c]_h2o[c]_complex" "E438_atp[c]_h2o[c]_complex"
"" "E437_atp[c]_h2o[c]_complex" "E439_atp[c]_h2o[c]_complex"
"" "E438_atp[c]_h2o[c]_complex" "E439_atp[c]_h2o[c]_complex"
"" "E56_nad[c]_complex" "E318_nad[c]_complex"
"" "E56_nad[c]_complex" "E358_nad[c]_complex"
"" "E318_nad[c]_complex" "E358_nad[c]_complex"
"" "E89_ACP[c]_complex" "E90_ACP[c]_complex"
"" "E89_ACP[c]_complex" "E434_ACP[c]_complex"
"" "E89_ACP[c]_complex" "E435_ACP[c]_complex"
"" "E90_ACP[c]_complex" "E434_ACP[c]_complex"
"" "E90_ACP[c]_complex" "E435_ACP[c]_complex"
"" "E434_ACP[c]_complex" "E435_ACP[c]_complex"
"" "E76_glu__L[c]_complex" "E297_glu__L[c]_complex"
"" "Ammonium" "Ammonium"
"" "(x(621)" "x(623))"
"" "E55_2ahhmd[c]_complex" "E337_2ahhmd[c]_complex"
"" "E55_2ahhmd[c]_complex" "E55_2ahhmp[c]_complex"
"" "E55_2ahhmd[c]_complex" "E333_2ahhmp[c]_complex"
"" "E55_2ahhmd[c]_complex" "E336_2ahhmp[c]_complex"
"" "E337_2ahhmd[c]_complex" "E55_2ahhmp[c]_complex"
"" "E337_2ahhmd[c]_complex" "E333_2ahhmp[c]_complex"
"" "E337_2ahhmd[c]_complex" "E336_2ahhmp[c]_complex"
"" "E225_h[c]_nadh[c]_complex" "E225_h[c]_nadph[c]_complex"
"" "E89_malACP[c]_nadph[c]_complex" "E90_malACP[c]_nadph[c]_complex"
"" "E89_malACP[c]_nadph[c]_complex" "E434_malACP[c]_nadph[c]_complex"
"" "E89_malACP[c]_nadph[c]_complex" "E435_malACP[c]_nadph[c]_complex"
"" "E90_malACP[c]_nadph[c]_complex" "E434_malACP[c]_nadph[c]_complex"
"" "E90_malACP[c]_nadph[c]_complex" "E435_malACP[c]_nadph[c]_complex"
"" "E434_malACP[c]_nadph[c]_complex" "E435_malACP[c]_nadph[c]_complex"
"" "E34_pyr[c]_complex" "E210_pyr[c]_complex"
"" "E34_pyr[c]_complex" "E215_pyr[c]_complex"
"" "E34_pyr[c]_complex" "E223_pyr[c]_complex"
"" "E210_pyr[c]_complex" "E215_pyr[c]_complex"
"" "E210_pyr[c]_complex" "E223_pyr[c]_complex"
"" "E215_pyr[c]_complex" "E223_pyr[c]_complex"
"" "LL-2,6-Diaminoheptanedioate" "Meso-2,6-Diaminoheptanedioate"
"" "x(293)" "E233_h[c]_complex"
"" "D-Glucose" "D-Glucose"
"" "Propionate (n-C3:0)" "D-Malate"
"" "Propionate (n-C3:0)" "Pyruvate"
"" "D-Malate" "Pyruvate"
"" "E86_nad[c]_complex" "E413_nad[c]_complex"
"" "E86_nad[c]_complex" "E422_nad[c]_complex"
"" "E86_nad[c]_complex" "E430_nad[c]_complex"
"" "E413_nad[c]_complex" "E422_nad[c]_complex"
"" "E413_nad[c]_complex" "E430_nad[c]_complex"
"" "E422_nad[c]_complex" "E430_nad[c]_complex"
"" "E6_pyr[c]_complex" "E71_pyr[c]_complex"
