"V1" "V2"
"" "E5_pyr[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E5_pyr[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E5_pyr[c]_complex" "E325_glu__L[c]_complex"
"" "E5_pyr[c]_complex" "E106_eig3p[c]_complex"
"" "E5_pyr[c]_complex" "E108_2cpr5p[c]_complex"
"" "E5_pyr[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E5_pyr[c]_complex" "E234_phpyr[c]_complex"
"" "E5_pyr[c]_complex" "E255_4ppcys[c]_complex"
"" "E5_pyr[c]_complex" "E261_pphn[c]_complex"
"" "E5_pyr[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E5_pyr[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E5_pyr[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E5_pyr[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E316_pyr[c]_complex" "E326_pyr[c]_complex"
"" "E316_pyr[c]_complex" "E329_pyr[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E316_pyr[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E316_pyr[c]_complex"
"" "E316_pyr[c]_complex" "E66_alac__S[c]_complex"
"" "E316_pyr[c]_complex" "E324_alac__S[c]_complex"
"" "E316_pyr[c]_complex" "E82_3mop[c]_complex"
"" "E316_pyr[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E316_pyr[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E316_pyr[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E316_pyr[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E316_pyr[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E316_pyr[c]_complex" "E191_26dap__M[c]_complex"
"" "E316_pyr[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E316_pyr[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E316_pyr[c]_complex" "E325_glu__L[c]_complex"
"" "E316_pyr[c]_complex" "E106_eig3p[c]_complex"
"" "E316_pyr[c]_complex" "E108_2cpr5p[c]_complex"
"" "E316_pyr[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E316_pyr[c]_complex" "E234_phpyr[c]_complex"
"" "E316_pyr[c]_complex" "E255_4ppcys[c]_complex"
"" "E316_pyr[c]_complex" "E261_pphn[c]_complex"
"" "E316_pyr[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E316_pyr[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E316_pyr[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E316_pyr[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E326_pyr[c]_complex" "E329_pyr[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E326_pyr[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E326_pyr[c]_complex"
"" "E326_pyr[c]_complex" "E66_alac__S[c]_complex"
"" "E326_pyr[c]_complex" "E324_alac__S[c]_complex"
"" "E326_pyr[c]_complex" "E82_3mop[c]_complex"
"" "E326_pyr[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E326_pyr[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E326_pyr[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E326_pyr[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E326_pyr[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E326_pyr[c]_complex" "E191_26dap__M[c]_complex"
"" "E326_pyr[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E326_pyr[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E326_pyr[c]_complex" "E325_glu__L[c]_complex"
"" "E326_pyr[c]_complex" "E106_eig3p[c]_complex"
"" "E326_pyr[c]_complex" "E108_2cpr5p[c]_complex"
"" "E326_pyr[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E326_pyr[c]_complex" "E234_phpyr[c]_complex"
"" "E326_pyr[c]_complex" "E255_4ppcys[c]_complex"
"" "E326_pyr[c]_complex" "E261_pphn[c]_complex"
"" "E326_pyr[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E326_pyr[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E326_pyr[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E326_pyr[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E329_pyr[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E329_pyr[c]_complex"
"" "E329_pyr[c]_complex" "E66_alac__S[c]_complex"
"" "E329_pyr[c]_complex" "E324_alac__S[c]_complex"
"" "E329_pyr[c]_complex" "E82_3mop[c]_complex"
"" "E329_pyr[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E329_pyr[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E329_pyr[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E329_pyr[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E329_pyr[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E329_pyr[c]_complex" "E191_26dap__M[c]_complex"
"" "E329_pyr[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E329_pyr[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E329_pyr[c]_complex" "E325_glu__L[c]_complex"
"" "E329_pyr[c]_complex" "E106_eig3p[c]_complex"
"" "E329_pyr[c]_complex" "E108_2cpr5p[c]_complex"
"" "E329_pyr[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E329_pyr[c]_complex" "E234_phpyr[c]_complex"
"" "E329_pyr[c]_complex" "E255_4ppcys[c]_complex"
"" "E329_pyr[c]_complex" "E261_pphn[c]_complex"
"" "E329_pyr[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E329_pyr[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E329_pyr[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E329_pyr[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "2 hydroxy 3 methyl pentanoate"
"" "2 hydroxy 3 methyl butanoate" "E66_alac__S[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E324_alac__S[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E82_3mop[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E6_adn[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E94_adn[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E104_al26da[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E93_dad_2[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E180_dcyt[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E191_26dap__M[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E296_dttp[c]_g1p[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E63_atp[c]_g1p[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E325_glu__L[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E106_eig3p[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E108_2cpr5p[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E149_butacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E234_phpyr[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E255_4ppcys[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E261_pphn[c]_complex"
