"V1" "V2"
"" "E296_nad[c]_complex" "E251_h[c]_complex"
"" "E71_atp[c]_h2o[c]_complex" "E297_atp[c]_h2o[c]_complex"
"" "E71_atp[c]_h2o[c]_complex" "E298_atp[c]_h2o[c]_complex"
"" "E297_atp[c]_h2o[c]_complex" "E298_atp[c]_h2o[c]_complex"
"" "E99_h[c]_nadph[c]_complex" "E393_h[c]_nadph[c]_complex"
"" "E15_ser__L[c]_complex" "E396_ser__L[c]_complex"
"" "E_394" "E15_ser__L[c]_complex"
"" "E_394" "E396_ser__L[c]_complex"
"" "E100_ser__L[c]_complex" "E395_ser__L[c]_complex"
"" "E30_h[c]_utp[c]_complex" "E153_h[c]_utp[c]_complex"
