"V1" "V2"
"" "E414_cddec5eACP[c]_malACP[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E414_malACP[c]_myrsACP[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E304_adocbip[c]_gtp[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E417_alac__S[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E138_asp__L[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E191_atp[c]_co1dam[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E178_asp__L[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E281_26dap__M[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E241_copre6[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E129_ctp[c]_glyc3p[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E286_ctp[c]_pa140[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E351_dxyl5p[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E286_ctp[c]_pa160[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E286_ctp[c]_pa161[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E286_ctp[c]_pa181[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E374_atp[c]_fmn[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E75_23dhdp[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E306_23dhdp[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E249_glu5p[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E147_glutrna[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E18_akg[c]_gln__L[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E422_accoa[c]_malACP[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E245_2cpr5p[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E345_2dhp[c]_nadph[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E122_3c4mop[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
