"V1" "V2"
"" "chit[c]" "E312_dcdp[c]_complex"
"" "E99_ahcys[c]_complex" "E312_dcdp[c]_complex"
"" "E135_1Dgali[c]_complex" "E312_dcdp[c]_complex"
"" "E169_13dpg[c]_complex" "E312_dcdp[c]_complex"
"" "E312_dcdp[c]_complex" "E313_dcmp[c]_h[c]_complex"
"" "E23_fdp[c]_complex" "E312_dcdp[c]_complex"
"" "E172_fdp[c]_complex" "E312_dcdp[c]_complex"
"" "E278_3hpcoa[c]_complex" "E312_dcdp[c]_complex"
"" "E281_adn[c]_h[c]_complex" "E312_dcdp[c]_complex"
"" "gsn[c]" "E312_dcdp[c]_complex"
"" "E297_gua[c]_h[c]_complex" "E312_dcdp[c]_complex"
"" "E406_gtp[c]_complex" "E312_dcdp[c]_complex"
"" "E311_cytd[c]_h[c]_complex" "E312_dcdp[c]_complex"
"" "E211_cmp[c]_complex" "E312_dcdp[c]_complex"
"" "E312_dcdp[c]_complex" "E312_dctp[c]_complex"
"" "E312_dcdp[c]_complex" "E317_dutp[c]_complex"
"" "E312_dcdp[c]_complex" "E211_dump[c]_complex"
"" "E312_dcdp[c]_complex" "E211_dtmp[c]_complex"
"" "E312_dcdp[c]_complex" "E327_cellb[c]_complex"
"" "paps[c]" "E312_dcdp[c]_complex"
"" "thm[c]" "E312_dcdp[c]_complex"
"" "thmmp[c]" "E312_dcdp[c]_complex"
"" "thmppp[c]" "E312_dcdp[c]_complex"
"" "E312_dcdp[c]_complex" "E322_3mob[c]_accoa[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "lnlccoa[c]" "E54_dcmp[c]_h[c]_complex"
"" "lnlncgcoa[c]" "E54_dcmp[c]_h[c]_complex"
"" "lnlncacoa[c]" "E54_dcmp[c]_h[c]_complex"
"" "E129_f26bp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E204_thdp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E283_amp[c]_h[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E183_asp_L[c]_atp[c]_gln_L[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E45_chitob[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E265_chitob[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "chit[c]" "E54_dcmp[c]_h[c]_complex"
"" "E99_ahcys[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E135_1Dgali[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E169_13dpg[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E313_dcmp[c]_h[c]_complex"
