"V1" "V2"
"" "E116_cellb[c]_complex" "E296_gmp[c]_complex"
"" "E116_cellb[c]_complex" "E112_6pgl[c]_complex"
"" "E116_cellb[c]_complex" "E292_damp[c]_complex"
"" "E116_cellb[c]_complex" "E54_cmp[c]_complex"
"" "E116_cellb[c]_complex" "E296_cmp[c]_complex"
"" "E274_1hdecg3p[c]_complex" "E57_glyc3p[c]_complex"
"" "4-Amino-5-hydroxymethyl-2-methylpyrimidine" "4-Amino-2-methyl-5-phosphomethylpyrimidine"
"" "E40_h[c]_nadh[c]_complex" "E149_h[c]_nadh[c]_complex"
"" "E40_h[c]_nadh[c]_complex" "E44_h[c]_nadh[c]_complex"
"" "E40_h[c]_nadh[c]_complex" "E92_h[c]_nadh[c]_complex"
"" "E104_asp__L[c]_complex" "E44_h[e]_qh2[c]_complex"
"" "E217_mal__L[c]_complex" "E44_h[e]_qh2[c]_complex"
"" "E44_h[e]_qh2[c]_complex" "E264_atp[c]_complex"
"" "E44_h[e]_qh2[c]_complex" "E208_h2o[c]_imp[c]_complex"
"" "E40_h[e]_qh2[c]_complex" "E44_h[e]_qh2[c]_complex"
"" "E44_h[e]_qh2[c]_complex" "E98_h[e]_qh2[c]_complex"
"" "E44_h[e]_qh2[c]_complex" "E149_h[e]_qh2[c]_complex"
"" "(x(419)" "x(26))"
"" "(x(419)" "x(41))"
"" "(x(39)" "x(13)"
"" "(x(419)" "x(13)"
"" "x(13)" "x(26))"
"" "E218_2mecdp[c]_complex" "E98_h[c]_complex"
"" "E36_fdxr_42[c]_h[c]_complex" "E98_h[c]_complex"
"" "E44_h[c]_complex" "E98_h[c]_complex"
"" "E98_h[c]_complex" "E210_h2mb4p[c]_h[c]_complex"
"" "E28_h[c]_complex" "E98_h[c]_complex"
"" "E98_h[c]_complex" "E111_h[c]_complex"
"" "E98_h[c]_complex" "E232_h[c]_complex"
"" "E44_h[c]_nadh[c]_complex" "E149_h[c]_nadh[c]_complex"
"" "E92_h[c]_nadh[c]_complex" "E149_h[c]_nadh[c]_complex"
"" "x(26))" "x(41))"
"" "E171_26dap__M[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E220_2me4p[c]_ctp[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E151_3c4mop[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E205_2cpr5p[c]_complex" "E1_fdxr_42[c]_succoa[c]_complex"
"" "E1_fdxr_42[c]_succoa[c]_complex" "E59_2mahmp[c]_4mpetz[c]_complex"
"" "E1_fdxr_42[c]_succoa[c]_complex" "E133_4ppcys[c]_complex"
"" "E1_fdxr_42[c]_h[c]_succoa[c]_complex" "E6_fdxr_42[c]_h[c]_succoa[c]_complex"
"" "((x(110)&x(111))" "(x(112)&x(116)))"
"" "6.2.1.5" "E195_2ahhmp[c]_complex"
"" "E155_accoa[c]_h2o[c]_complex" "E32_h[c]_complex"
"" "E27_h2s[c]_complex" "E285_h2s[c]_complex"
"" "E289_dhap[c]_complex" "E254_dgtp[c]_complex"
"" "E289_dhap[c]_complex" "E254_gtp[c]_complex"
"" "E289_dhap[c]_complex" "E254_dctp[c]_complex"
"" "E289_dhap[c]_complex" "E254_ctp[c]_complex"
"" "E289_dhap[c]_complex" "E254_datp[c]_complex"
"" "E289_dhap[c]_complex" "E183_gtp[c]_complex"
"" "E289_dhap[c]_complex" "E64_5aprbu[c]_complex"
"" "E289_dhap[c]_complex" "E254_atp[c]_complex"
"" "E289_dhap[c]_complex" "E292_dgmp[c]_complex"
"" "E289_dhap[c]_complex" "E292_dcmp[c]_complex"
"" "E289_dhap[c]_complex" "E54_gmp[c]_complex"
"" "E289_dhap[c]_complex" "E296_gmp[c]_complex"
"" "E289_dhap[c]_complex" "E112_6pgl[c]_complex"
"" "E289_dhap[c]_complex" "E292_damp[c]_complex"
"" "E289_dhap[c]_complex" "E54_cmp[c]_complex"
"" "E289_dhap[c]_complex" "E296_cmp[c]_complex"
"" "E171_26dap__M[c]_complex" "E24_atp[c]_g1p[c]_complex"
"" "E171_26dap__M[c]_complex" "E132_atp[c]_g1p[c]_complex"
"" "E171_26dap__M[c]_complex" "E220_2me4p[c]_ctp[c]_complex"
"" "E171_26dap__M[c]_complex" "E151_3c4mop[c]_complex"
"" "E171_26dap__M[c]_complex" "E205_2cpr5p[c]_complex"
"" "E171_26dap__M[c]_complex" "E59_2mahmp[c]_4mpetz[c]_complex"
"" "E171_26dap__M[c]_complex" "E133_4ppcys[c]_complex"
"" "E180_e4p[c]_h2o[c]_complex" "E161_adp[c]_h[c]_complex"
"" "(R)-2,3-Dihydroxy-3-methylbutanoate" "(R)-2,3-Dihydroxy-3-methylpentanoate"
"" "E187_aspsa[c]_complex" "E273_g3p[c]_h[c]_complex"
"" "E187_aspsa[c]_complex" "E71_atp[c]_hco3[c]_complex"
"" "E187_aspsa[c]_complex" "E134_atp[c]_pi[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E121_2dhp[c]_h[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E90_glu5p[c]_h[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E26_akg[c]_gln__L[c]_h[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E152_akg[c]_gln__L[c]_h[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E56_h[c]_s[c]_complex"
"" "E81_5apru[c]_h[c]_complex" "E249_dump[c]_h[c]_mlthf[c]_complex"
"" "E74_dmpp[c]_complex" "E74_grdp[c]_complex"
"" "E121_2dhp[c]_h[c]_complex" "E90_glu5p[c]_h[c]_complex"
"" "E121_2dhp[c]_h[c]_complex" "E26_akg[c]_gln__L[c]_h[c]_complex"
"" "E121_2dhp[c]_h[c]_complex" "E152_akg[c]_gln__L[c]_h[c]_complex"
"" "E121_2dhp[c]_h[c]_complex" "E56_h[c]_s[c]_complex"
"" "E121_2dhp[c]_h[c]_complex" "E249_dump[c]_h[c]_mlthf[c]_complex"
"" "E96_g6p[c]_complex" "E181_6pgc[c]_complex"
"" "E7_anth[c]_complex" "E78_anth[c]_complex"
"" "E7_anth[c]_complex" "E145_gln__L[c]_h2o[c]_complex"
"" "E7_anth[c]_complex" "E201_hxan[c]_complex"
"" "E7_anth[c]_complex" "E265_gua[c]_complex"
"" "E78_anth[c]_complex" "E145_gln__L[c]_h2o[c]_complex"
"" "E78_anth[c]_complex" "E201_hxan[c]_complex"
"" "E78_anth[c]_complex" "E265_gua[c]_complex"
"" "E4_chor[c]_complex" "E80_chor[c]_complex"
"" "E97_h[c]_complex" "E99_cbp[c]_complex"
"" "E104_asp__L[c]_complex" "E217_mal__L[c]_complex"
"" "E104_asp__L[c]_complex" "E264_atp[c]_complex"
"" "E104_asp__L[c]_complex" "E208_h2o[c]_imp[c]_complex"
"" "E104_asp__L[c]_complex" "E40_h[e]_qh2[c]_complex"
"" "E104_asp__L[c]_complex" "E98_h[e]_qh2[c]_complex"
"" "E104_asp__L[c]_complex" "E149_h[e]_qh2[c]_complex"
"" "E273_g3p[c]_h[c]_complex" "E71_atp[c]_hco3[c]_complex"
"" "E273_g3p[c]_h[c]_complex" "E134_atp[c]_pi[c]_complex"
"" "1-(5-Phosphoribosyl)-AMP" "1-(5-Phosphoribosyl)-ATP"
