"V1" "V2"
"" "E92_C00014[c]_complex" "E239_C00014[c]_complex"
"" "E73_C00001[c]_complex" "E261_C00001[c]_complex"
"" "11-Dehydrocorticosterone" "Adrenosterone"
"" "Corticosterone" "11beta-Hydroxyandrost-4-ene-3,17-dione"
"" "E116_C00004[c]_C00080[c]_complex" "E116_C00005[c]_C00080[c]_complex"
"" "(R)-2,3-Dihydroxy-3-methylbutanoate" "(R)-2,3-Dihydroxy-3-methylpentanoate"
"" "E82_C00008[c]_C00080[c]_complex" "E119_C00008[c]_C00080[c]_complex"
"" "E82_C00008[c]_C00080[c]_complex" "E127_C00008[c]_C00080[c]_complex"
"" "E82_C00008[c]_C00080[c]_complex" "E304_C00008[c]_C00080[c]_complex"
"" "E82_C00008[c]_C00080[c]_complex" "E149_C00001[c]_complex"
"" "E119_C00008[c]_C00080[c]_complex" "E127_C00008[c]_C00080[c]_complex"
"" "E119_C00008[c]_C00080[c]_complex" "E304_C00008[c]_C00080[c]_complex"
"" "E119_C00008[c]_C00080[c]_complex" "E149_C00001[c]_complex"
"" "E127_C00008[c]_C00080[c]_complex" "E304_C00008[c]_C00080[c]_complex"
"" "E127_C00008[c]_C00080[c]_complex" "E149_C00001[c]_complex"
"" "E304_C00008[c]_C00080[c]_complex" "E149_C00001[c]_complex"
"" "E46_C00008[p]_C00080[p]_complex" "E119_C00008[p]_C00080[p]_complex"
"" "E46_C00008[p]_C00080[p]_complex" "E127_C00008[p]_C00080[p]_complex"
"" "E46_C00008[p]_C00080[p]_complex" "E297_C00008[p]_C00080[p]_complex"
"" "E46_C00008[p]_C00080[p]_complex" "E304_C00008[p]_C00080[p]_complex"
"" "E46_C00008[p]_C00080[p]_complex" "E260_C00001[p]_complex"
"" "E119_C00008[p]_C00080[p]_complex" "E127_C00008[p]_C00080[p]_complex"
"" "E119_C00008[p]_C00080[p]_complex" "E297_C00008[p]_C00080[p]_complex"
"" "E119_C00008[p]_C00080[p]_complex" "E304_C00008[p]_C00080[p]_complex"
"" "E119_C00008[p]_C00080[p]_complex" "E260_C00001[p]_complex"
"" "E127_C00008[p]_C00080[p]_complex" "E297_C00008[p]_C00080[p]_complex"
"" "E127_C00008[p]_C00080[p]_complex" "E304_C00008[p]_C00080[p]_complex"
"" "E127_C00008[p]_C00080[p]_complex" "E260_C00001[p]_complex"
"" "E297_C00008[p]_C00080[p]_complex" "E304_C00008[p]_C00080[p]_complex"
"" "E297_C00008[p]_C00080[p]_complex" "E260_C00001[p]_complex"
"" "E304_C00008[p]_C00080[p]_complex" "E260_C00001[p]_complex"
"" "E10_C00001[c]_complex" "E17_C00001[c]_complex"
"" "E10_C00001[c]_complex" "E79_C00001[c]_complex"
"" "E10_C00001[c]_complex" "E155_C00001[c]_complex"
"" "E10_C00001[c]_complex" "E163_C00001[c]_complex"
"" "E10_C00001[c]_complex" "E205_C00001[c]_complex"
"" "E10_C00001[c]_complex" "E250_C00001[c]_complex"
