"V1" "V2"
"" "PRAIS" "AIRC2"
"" "atp_c" "air_c"
"" "PRAIS_h_c_pi_c_air_c_complex" "PRAIS_pi_c_air_c_complex"
"" "PRAIS_h_c_pi_c_air_c_complex" "PRASCS_pi_c_25aics_c_complex"
"" "PRAIS" "PRAIS_air_c_complex"
"" "PRFGS_pramf_c_complex" "PRAIS_air_c_complex"
"" "PRAIS_air_c_complex" "AIRC2_5caiz_c_complex"
"" "IGPDH" "PRAIS_air_c_complex"
"" "atp_c" "5caiz_c"
"" "PRAIS" "AIRC2_atp_c_co2_c_complex"
"" "AIRC2" "AIRC3"
"" "5caiz_c" "5aizc_c"
"" "amp_c" "his_L_c"
"" "ATPPRT" "GLUPRT"
"" "GLUSy" "ATPPRT"
"" "ATPPRT" "HISTP"
"" "PRAIS" "PRFGS_pramf_c_complex"
"" "pi_c" "air_c"
"" "PRAIS" "AIRC2_5caiz_c_complex"
"" "IGPDH" "PRAIS"
"" "fum_c" "succ_c"
"" "ADSS" "ASPT"
"" "ala_L_c" "phe_L_c"
"" "PRFGS_pramf_c_complex" "AIRC2_5caiz_c_complex"
"" "IGPDH" "PRFGS_pramf_c_complex"
"" "PRAIS_h_c_h_c_pi_c_air_c_complex" "AIRC2_h_c_pi_c_5caiz_c_complex"
"" "GLUPRT" "PRAIS_h_c_h_c_pi_c_air_c_complex"
"" "PRAIS_pi_c_air_c_complex" "PRASCS_pi_c_25aics_c_complex"
"" "GLUPRT" "AIRC2_h_c_pi_c_5caiz_c_complex"
"" "IGPDH" "AIRC2_5caiz_c_complex"
"" "EAR100x" "EAR100y"
"" "succo_c" "succo_e"
"" "acetylco_c" "acetylco_e"
